Date,Category,Sales_Volume
2015-11-01,Smartphone,1526
2015-11-01,Tablet,1037
2015-11-01,Accessories,1518
2015-11-01,Laptop,2162
2015-11-01,Smartphone,1752
2015-11-01,Tablet,1980
2015-11-01,Accessories,2248
2015-11-01,Laptop,1781
2015-11-01,Smartphone,1197
2015-11-01,Tablet,280
2015-11-01,Accessories,593
2015-11-01,Laptop,1214
2015-11-01,Smartphone,792
2015-11-01,Tablet,885
2015-11-01,Accessories,1056
2015-11-01,Laptop,1501
2015-11-01,Smartphone,1427
2015-11-01,Tablet,1012
2015-11-01,Accessories,1064
2015-11-01,Laptop,1438
2015-11-01,Smartphone,896
2015-11-01,Tablet,286
2015-11-01,Accessories,1235
2015-11-01,Laptop,311
2015-11-01,Smartphone,1078
2015-11-01,Tablet,503
2015-11-01,Accessories,573
2015-11-01,Laptop,840
2015-11-01,Smartphone,578
2015-11-01,Tablet,183
2015-11-01,Accessories,1323
2015-11-01,Laptop,1973
2015-11-01,Smartphone,1377
2015-11-01,Tablet,1819
2015-11-01,Accessories,2375
2015-11-01,Laptop,1978
2015-11-01,Smartphone,2113
2015-11-01,Tablet,1943
2015-11-01,Accessories,856
2015-11-01,Laptop,678
2015-11-01,Smartphone,159
2015-11-01,Tablet,437
2015-11-01,Accessories,1029
2015-11-01,Laptop,1402
2015-11-01,Smartphone,727
2015-11-01,Tablet,1471
2015-11-01,Accessories,951
2015-11-01,Laptop,1318
2015-11-01,Smartphone,639
2015-11-01,Tablet,1144
2015-11-01,Accessories,1048
2015-11-01,Laptop,389
2015-11-01,Smartphone,163
2015-11-01,Tablet,1132
2015-12-01,Accessories,795
2015-12-01,Laptop,811
2015-12-01,Smartphone,835
2015-12-01,Tablet,926
2015-12-01,Accessories,2948
2015-12-01,Laptop,2025
2015-12-01,Smartphone,2061
2015-12-01,Tablet,2190
2015-12-01,Accessories,703
2015-12-01,Laptop,360
2015-12-01,Smartphone,748
2015-12-01,Tablet,711
2015-12-01,Accessories,1898
2015-12-01,Laptop,2343
2015-12-01,Smartphone,1588
2015-12-01,Tablet,1596
2015-12-01,Accessories,3963
2015-12-01,Laptop,1579
2015-12-01,Smartphone,3006
2015-12-01,Tablet,696
2015-12-01,Accessories,727
2015-12-01,Laptop,693
2015-12-01,Smartphone,351
2015-12-01,Tablet,573
2015-12-01,Accessories,617
2015-12-01,Laptop,999
2015-12-01,Smartphone,1242
2015-12-01,Tablet,2456
2015-12-01,Accessories,1669
2015-12-01,Laptop,464
2015-12-01,Tablet,426
2015-12-01,Accessories,2547
2015-12-01,Laptop,1488
2015-12-01,Smartphone,1536
2015-12-01,Tablet,1331
2015-12-01,Accessories,525
2015-12-01,Laptop,1511
2015-12-01,Smartphone,1744
2015-12-01,Tablet,3578
2015-12-01,Accessories,1087
2015-12-01,Laptop,1494
2015-12-01,Smartphone,1091
2015-12-01,Tablet,1000
2015-12-01,Accessories,2739
2015-12-01,Laptop,1408
2015-12-01,Smartphone,2790
2015-12-01,Tablet,1755
2015-12-01,Accessories,1317
2015-12-01,Laptop,1922
2015-12-01,Smartphone,644
2015-12-01,Tablet,779
2015-12-01,Accessories,853
2015-12-01,Laptop,391
2015-12-01,Smartphone,513
2015-12-01,Tablet,1023
2015-12-01,Accessories,1135
2015-12-01,Smartphone,935
2015-12-01,Tablet,1360
2015-12-01,Accessories,2330
2015-12-01,Laptop,1295
2015-12-01,Smartphone,2785
2015-12-01,Tablet,1746
2015-12-01,Accessories,2227
2015-12-01,Laptop,486
2015-12-01,Smartphone,817
2015-12-01,Tablet,1793
2015-12-01,Accessories,1748
2015-12-01,Laptop,696
2015-12-01,Smartphone,958
2015-12-01,Tablet,1553
2015-12-01,Accessories,2423
2015-12-01,Laptop,2638
2015-12-01,Smartphone,2159
2015-12-01,Tablet,1859
2015-12-01,Accessories,1817
2015-12-01,Laptop,1388
2015-12-01,Smartphone,1593
2015-12-01,Tablet,1255
2015-12-01,Accessories,2265
2015-12-01,Laptop,2727
2015-12-01,Smartphone,2234
2015-12-01,Tablet,1694
2015-12-01,Accessories,2331
2015-12-01,Laptop,1587
2015-12-01,Smartphone,2147
2015-12-01,Tablet,3304
2015-12-01,Accessories,1891
2015-12-01,Laptop,881
2015-12-01,Smartphone,1863
2015-12-01,Tablet,1061
2015-12-01,Accessories,1870
2015-12-01,Laptop,514
2015-12-01,Smartphone,1184
2015-12-01,Tablet,1553
2015-12-01,Accessories,1104
2015-12-01,Laptop,1132
2015-12-01,Smartphone,2543
2015-12-01,Tablet,903
2015-12-01,Accessories,1368
2015-12-01,Laptop,844
2015-12-01,Smartphone,736
2015-12-01,Tablet,1042
2015-12-01,Accessories,2356
2015-12-01,Laptop,2019
2015-12-01,Smartphone,2452
2015-12-01,Tablet,1910
2015-12-01,Accessories,1859
2015-12-01,Laptop,560
2015-12-01,Smartphone,2212
2015-12-01,Tablet,382
2015-12-01,Accessories,1380
2015-12-01,Laptop,2111
2015-12-01,Smartphone,1516
2015-12-01,Tablet,2229
2015-12-01,Accessories,1595
2015-12-01,Laptop,744
2015-12-01,Smartphone,1441
2015-12-01,Tablet,2223
2015-12-01,Accessories,1006
2015-12-01,Laptop,2531
2015-12-01,Smartphone,691
2015-12-01,Tablet,1209
2016-01-01,Accessories,164
2016-01-01,Laptop,253
2016-01-01,Smartphone,179
2016-01-01,Tablet,51
2016-01-01,Accessories,899
2016-01-01,Laptop,864
2016-01-01,Smartphone,380
2016-01-01,Tablet,437
2016-01-01,Accessories,442
2016-01-01,Laptop,999
2016-01-01,Smartphone,678
2016-01-01,Tablet,556
2016-01-01,Accessories,132
2016-01-01,Laptop,501
2016-01-01,Smartphone,223
2016-01-01,Tablet,466
2016-01-01,Accessories,738
2016-01-01,Laptop,606
2016-01-01,Smartphone,554
2016-01-01,Tablet,834
2016-01-01,Accessories,655
2016-01-01,Laptop,489
2016-01-01,Smartphone,468
2016-01-01,Tablet,441
2016-01-01,Accessories,506
2016-01-01,Laptop,729
2016-01-01,Smartphone,630
2016-01-01,Tablet,617
2016-01-01,Accessories,755
2016-01-01,Laptop,393
2016-01-01,Smartphone,313
2016-01-01,Tablet,873
2016-01-01,Accessories,230
2016-01-01,Laptop,127
2016-01-01,Smartphone,221
2016-01-01,Tablet,175
2016-01-01,Accessories,488
2016-01-01,Laptop,483
2016-01-01,Smartphone,422
2016-01-01,Tablet,282
2016-01-01,Accessories,395
2016-01-01,Laptop,702
2016-01-01,Smartphone,525
2016-01-01,Tablet,331
2016-01-01,Accessories,557
2016-01-01,Laptop,745
2016-01-01,Smartphone,420
2016-01-01,Tablet,644
2016-01-01,Accessories,406
2016-01-01,Laptop,519
2016-01-01,Smartphone,498
2016-01-01,Tablet,245
2016-01-01,Accessories,305
2016-01-01,Laptop,637
2016-01-01,Smartphone,418
2016-01-01,Tablet,351
2016-01-01,Accessories,507
2016-01-01,Laptop,645
2016-01-01,Smartphone,404
2016-01-01,Tablet,571
2016-01-01,Accessories,384
2016-01-01,Laptop,244
2016-01-01,Smartphone,275
2016-01-01,Tablet,173
2016-01-01,Accessories,454
2016-01-01,Laptop,456
2016-01-01,Smartphone,336
2016-01-01,Tablet,316
2016-01-01,Accessories,412
2016-01-01,Laptop,314
2016-01-01,Smartphone,591
2016-01-01,Tablet,529
2016-01-01,Accessories,219
2016-01-01,Laptop,340
2016-01-01,Smartphone,286
2016-01-01,Tablet,385
2016-01-01,Accessories,668
2016-01-01,Laptop,626
2016-01-01,Smartphone,690
2016-01-01,Tablet,487
2016-01-01,Accessories,820
2016-01-01,Laptop,403
2016-01-01,Smartphone,492
2016-01-01,Tablet,678
2016-01-01,Accessories,76
2016-01-01,Laptop,351
2016-01-01,Smartphone,382
2016-01-01,Tablet,517
2016-01-01,Accessories,306
2016-01-01,Laptop,93
2016-01-01,Smartphone,547
2016-01-01,Tablet,612
2016-01-01,Accessories,285
2016-01-01,Laptop,664
2016-01-01,Smartphone,267
2016-01-01,Tablet,392
2016-01-01,Accessories,264
2016-01-01,Laptop,310
2016-01-01,Smartphone,114
2016-01-01,Tablet,123
2016-01-01,Accessories,574
2016-01-01,Laptop,527
2016-01-01,Smartphone,506
2016-01-01,Tablet,322
2016-01-01,Accessories,504
2016-01-01,Laptop,95
2016-01-01,Smartphone,36
2016-01-01,Tablet,94
2016-01-01,Accessories,671
2016-01-01,Laptop,372
2016-01-01,Smartphone,510
2016-01-01,Tablet,904
2016-01-01,Accessories,572
2016-01-01,Laptop,328
2016-01-01,Smartphone,707
2016-01-01,Tablet,517
2016-01-01,Accessories,646
2016-01-01,Laptop,654
2016-01-01,Smartphone,448
2016-01-01,Tablet,222
2016-01-01,Accessories,561
2016-01-01,Laptop,613
2016-01-01,Smartphone,406
2016-01-01,Tablet,776
2016-02-01,Accessories,747
2016-02-01,Laptop,1005
2016-02-01,Smartphone,295
2016-02-01,Tablet,950
2016-02-01,Accessories,219
2016-02-01,Laptop,395
2016-02-01,Smartphone,440
2016-02-01,Tablet,117
2016-02-01,Accessories,518
2016-02-01,Laptop,734
2016-02-01,Smartphone,459
2016-02-01,Tablet,687
2016-02-01,Accessories,332
2016-02-01,Laptop,488
2016-02-01,Smartphone,399
2016-02-01,Tablet,545
2016-02-01,Accessories,198
2016-02-01,Laptop,290
2016-02-01,Smartphone,422
2016-02-01,Tablet,858
2016-02-01,Accessories,274
2016-02-01,Laptop,311
2016-02-01,Smartphone,400
2016-02-01,Tablet,539
2016-02-01,Accessories,726
2016-02-01,Laptop,294
2016-02-01,Smartphone,550
2016-02-01,Tablet,515
2016-02-01,Accessories,519
2016-02-01,Laptop,150
2016-02-01,Smartphone,314
2016-02-01,Tablet,123
2016-02-01,Accessories,835
2016-02-01,Laptop,862
2016-02-01,Smartphone,483
2016-02-01,Tablet,536
2016-02-01,Accessories,830
2016-02-01,Laptop,364
2016-02-01,Smartphone,401
2016-02-01,Tablet,668
2016-02-01,Accessories,224
2016-02-01,Laptop,71
2016-02-01,Smartphone,348
2016-02-01,Tablet,370
2016-02-01,Accessories,795
2016-02-01,Laptop,582
2016-02-01,Smartphone,727
2016-02-01,Tablet,602
2016-02-01,Accessories,516
2016-02-01,Laptop,280
2016-02-01,Smartphone,289
2016-02-01,Tablet,380
2016-02-01,Accessories,181
2016-02-01,Laptop,304
2016-02-01,Smartphone,52
2016-02-01,Tablet,171
2016-02-01,Accessories,654
2016-02-01,Laptop,671
2016-02-01,Smartphone,346
2016-02-01,Tablet,328
2016-02-01,Accessories,516
2016-02-01,Laptop,665
2016-02-01,Smartphone,735
2016-02-01,Tablet,546
2016-02-01,Accessories,740
2016-02-01,Laptop,972
2016-02-01,Smartphone,649
2016-02-01,Tablet,725
2016-02-01,Accessories,538
2016-02-01,Laptop,729
2016-02-01,Smartphone,789
2016-02-01,Tablet,866
2016-02-01,Accessories,283
2016-02-01,Laptop,294
2016-02-01,Smartphone,216
2016-02-01,Tablet,79
2016-02-01,Accessories,192
2016-02-01,Laptop,352
2016-02-01,Smartphone,62
2016-02-01,Tablet,455
2016-02-01,Accessories,564
2016-02-01,Laptop,241
2016-02-01,Smartphone,530
2016-02-01,Tablet,290
2016-02-01,Accessories,534
2016-02-01,Laptop,670
2016-02-01,Smartphone,760
2016-02-01,Tablet,1100
2016-02-01,Accessories,645
2016-02-01,Laptop,977
2016-02-01,Smartphone,1002
2016-02-01,Tablet,594
2016-02-01,Accessories,223
2016-02-01,Laptop,424
2016-02-01,Smartphone,601
2016-02-01,Tablet,208
2016-02-01,Accessories,918
2016-02-01,Laptop,914
2016-02-01,Smartphone,566
2016-02-01,Tablet,197
2016-02-01,Accessories,346
2016-02-01,Laptop,506
2016-02-01,Smartphone,430
2016-02-01,Tablet,353
2016-02-01,Accessories,311
2016-02-01,Laptop,434
2016-02-01,Smartphone,726
2016-02-01,Tablet,610
2016-02-01,Accessories,496
2016-02-01,Laptop,441
2016-02-01,Smartphone,848
2016-02-01,Tablet,401
2016-02-01,Accessories,233
2016-02-01,Laptop,120
2016-02-01,Smartphone,93
2016-02-01,Tablet,222
2016-03-01,Accessories,466
2016-03-01,Laptop,299
2016-03-01,Smartphone,944
2016-03-01,Tablet,137
2016-03-01,Accessories,608
2016-03-01,Laptop,479
2016-03-01,Smartphone,578
2016-03-01,Tablet,444
2016-03-01,Accessories,299
2016-03-01,Laptop,353
2016-03-01,Smartphone,542
2016-03-01,Tablet,300
2016-03-01,Accessories,540
2016-03-01,Laptop,829
2016-03-01,Smartphone,1372
2016-03-01,Tablet,273
2016-03-01,Accessories,723
2016-03-01,Laptop,416
2016-03-01,Smartphone,435
2016-03-01,Tablet,338
2016-03-01,Accessories,629
2016-03-01,Laptop,1209
2016-03-01,Smartphone,1362
2016-03-01,Tablet,821
2016-03-01,Accessories,399
2016-03-01,Laptop,230
2016-03-01,Smartphone,493
2016-03-01,Tablet,715
2016-03-01,Accessories,931
2016-03-01,Laptop,494
2016-03-01,Smartphone,604
2016-03-01,Tablet,744
2016-03-01,Accessories,640
2016-03-01,Laptop,409
2016-03-01,Smartphone,448
2016-03-01,Tablet,564
2016-03-01,Accessories,762
2016-03-01,Laptop,1162
2016-03-01,Smartphone,1211
2016-03-01,Tablet,692
2016-03-01,Accessories,320
2016-03-01,Laptop,663
2016-03-01,Smartphone,401
2016-03-01,Tablet,802
2016-03-01,Accessories,443
2016-03-01,Laptop,659
2016-03-01,Smartphone,353
2016-03-01,Tablet,826
2016-03-01,Accessories,614
2016-03-01,Laptop,475
2016-03-01,Smartphone,1045
2016-03-01,Tablet,1110
2016-03-01,Accessories,879
2016-03-01,Laptop,639
2016-03-01,Smartphone,738
2016-03-01,Tablet,1043
2016-03-01,Accessories,901
2016-03-01,Laptop,1041
2016-03-01,Smartphone,527
2016-03-01,Tablet,874
2016-03-01,Accessories,690
2016-03-01,Laptop,877
2016-03-01,Smartphone,636
2016-03-01,Tablet,253
2016-03-01,Accessories,665
2016-03-01,Laptop,455
2016-03-01,Smartphone,582
2016-03-01,Tablet,785
2016-03-01,Accessories,401
2016-03-01,Laptop,792
2016-03-01,Smartphone,410
2016-03-01,Tablet,559
2016-03-01,Accessories,708
2016-03-01,Laptop,910
2016-03-01,Smartphone,584
2016-03-01,Tablet,335
2016-03-01,Accessories,1172
2016-03-01,Laptop,645
2016-03-01,Smartphone,943
2016-03-01,Tablet,778
2016-03-01,Accessories,561
2016-03-01,Laptop,686
2016-03-01,Smartphone,549
2016-03-01,Tablet,1364
2016-03-01,Accessories,714
2016-03-01,Laptop,871
2016-03-01,Smartphone,822
2016-03-01,Tablet,760
2016-03-01,Accessories,372
2016-03-01,Laptop,265
2016-03-01,Smartphone,518
2016-03-01,Tablet,260
2016-03-01,Accessories,355
2016-03-01,Laptop,776
2016-03-01,Smartphone,987
2016-03-01,Tablet,1165
2016-03-01,Accessories,504
2016-03-01,Laptop,578
2016-03-01,Smartphone,950
2016-03-01,Tablet,485
2016-03-01,Accessories,304
2016-03-01,Laptop,315
2016-03-01,Smartphone,596
2016-03-01,Tablet,794
2016-03-01,Accessories,716
2016-03-01,Laptop,706
2016-03-01,Smartphone,361
2016-03-01,Tablet,736
2016-03-01,Accessories,704
2016-03-01,Laptop,370
2016-03-01,Smartphone,670
2016-03-01,Tablet,547
2016-03-01,Accessories,591
2016-03-01,Laptop,886
2016-03-01,Smartphone,467
2016-03-01,Tablet,647
2016-03-01,Accessories,194
2016-03-01,Smartphone,516
2016-03-01,Tablet,219
2016-03-01,Accessories,686
2016-03-01,Laptop,938
2016-03-01,Smartphone,853
2016-03-01,Tablet,951
2016-04-01,Accessories,712
2016-04-01,Laptop,419
2016-04-01,Smartphone,718
2016-04-01,Tablet,181
2016-04-01,Accessories,317
2016-04-01,Laptop,421
2016-04-01,Smartphone,590
2016-04-01,Tablet,431
2016-04-01,Accessories,311
2016-04-01,Laptop,346
2016-04-01,Tablet,379
2016-04-01,Accessories,609
2016-04-01,Laptop,558
2016-04-01,Smartphone,554
2016-04-01,Tablet,506
2016-04-01,Accessories,1052
2016-04-01,Laptop,1515
2016-04-01,Smartphone,908
2016-04-01,Tablet,1177
2016-04-01,Accessories,908
2016-04-01,Laptop,1195
2016-04-01,Smartphone,1089
2016-04-01,Tablet,1289
2016-04-01,Accessories,794
2016-04-01,Laptop,1030
2016-04-01,Smartphone,1241
2016-04-01,Tablet,1159
2016-04-01,Accessories,877
2016-04-01,Laptop,656
2016-04-01,Smartphone,966
2016-04-01,Tablet,1048
2016-04-01,Accessories,570
2016-04-01,Laptop,700
2016-04-01,Smartphone,874
2016-04-01,Tablet,376
2016-04-01,Accessories,484
2016-04-01,Laptop,255
2016-04-01,Smartphone,655
2016-04-01,Tablet,491
2016-04-01,Accessories,967
2016-04-01,Laptop,563
2016-04-01,Smartphone,182
2016-04-01,Tablet,448
2016-04-01,Accessories,421
2016-04-01,Laptop,796
2016-04-01,Smartphone,994
2016-04-01,Tablet,404
2016-04-01,Accessories,720
2016-04-01,Laptop,387
2016-04-01,Smartphone,707
2016-04-01,Tablet,508
2016-04-01,Accessories,1271
2016-04-01,Laptop,512
2016-04-01,Smartphone,661
2016-04-01,Tablet,765
2016-04-01,Accessories,1311
2016-04-01,Laptop,1532
2016-04-01,Smartphone,778
2016-04-01,Tablet,874
2016-04-01,Accessories,602
2016-04-01,Laptop,923
2016-04-01,Smartphone,391
2016-04-01,Tablet,627
2016-04-01,Accessories,1286
2016-04-01,Laptop,1027
2016-04-01,Smartphone,787
2016-04-01,Tablet,928
2016-04-01,Accessories,772
2016-04-01,Laptop,1294
2016-04-01,Smartphone,1073
2016-04-01,Tablet,946
2016-04-01,Accessories,498
2016-04-01,Laptop,1233
2016-04-01,Smartphone,299
2016-04-01,Tablet,867
2016-04-01,Accessories,483
2016-04-01,Laptop,284
2016-04-01,Smartphone,1246
2016-04-01,Tablet,709
2016-04-01,Accessories,839
2016-04-01,Laptop,1407
2016-04-01,Smartphone,805
2016-04-01,Tablet,836
2016-04-01,Accessories,563
2016-04-01,Laptop,1115
2016-04-01,Smartphone,918
2016-04-01,Tablet,1235
2016-04-01,Accessories,606
2016-04-01,Laptop,929
2016-04-01,Smartphone,1155
2016-04-01,Tablet,969
2016-04-01,Accessories,454
2016-04-01,Laptop,551
2016-04-01,Smartphone,231
2016-04-01,Tablet,706
2016-04-01,Accessories,685
2016-04-01,Laptop,764
2016-04-01,Smartphone,739
2016-04-01,Tablet,932
2016-04-01,Accessories,497
2016-04-01,Laptop,507
2016-04-01,Smartphone,358
2016-04-01,Tablet,491
2016-04-01,Accessories,510
2016-04-01,Laptop,240
2016-04-01,Smartphone,667
2016-04-01,Tablet,190
2016-04-01,Accessories,416
2016-04-01,Laptop,1488
2016-04-01,Smartphone,920
2016-04-01,Tablet,1125
2016-04-01,Accessories,366
2016-04-01,Laptop,804
2016-04-01,Smartphone,936
2016-04-01,Tablet,1622
2016-04-01,Accessories,705
2016-04-01,Laptop,336
2016-04-01,Smartphone,396
2016-04-01,Tablet,603
2016-05-01,Accessories,1262
2016-05-01,Laptop,916
2016-05-01,Smartphone,1362
2016-05-01,Tablet,1441
2016-05-01,Accessories,74
2016-05-01,Laptop,559
2016-05-01,Smartphone,557
2016-05-01,Tablet,265
2016-05-01,Accessories,1128
2016-05-01,Laptop,1331
2016-05-01,Smartphone,1047
2016-05-01,Tablet,957
2016-05-01,Accessories,329
2016-05-01,Laptop,600
2016-05-01,Smartphone,184
2016-05-01,Tablet,400
2016-05-01,Accessories,561
2016-05-01,Laptop,471
2016-05-01,Smartphone,307
2016-05-01,Tablet,219
2016-05-01,Accessories,378
2016-05-01,Laptop,261
2016-05-01,Smartphone,97
2016-05-01,Tablet,635
2016-05-01,Accessories,341
2016-05-01,Laptop,312
2016-05-01,Smartphone,385
2016-05-01,Tablet,217
2016-05-01,Accessories,800
2016-05-01,Laptop,1170
2016-05-01,Smartphone,1271
2016-05-01,Tablet,839
2016-05-01,Accessories,605
2016-05-01,Laptop,609
2016-05-01,Smartphone,331
2016-05-01,Tablet,442
2016-05-01,Accessories,1347
2016-05-01,Laptop,1588
2016-05-01,Smartphone,863
2016-05-01,Tablet,1613
2016-05-01,Accessories,263
2016-05-01,Laptop,923
2016-05-01,Smartphone,743
2016-05-01,Tablet,406
2016-05-01,Accessories,757
2016-05-01,Laptop,185
2016-05-01,Smartphone,320
2016-05-01,Tablet,253
2016-05-01,Accessories,280
2016-05-01,Laptop,457
2016-05-01,Smartphone,489
2016-05-01,Tablet,613
2016-05-01,Accessories,294
2016-05-01,Laptop,344
2016-05-01,Smartphone,88
2016-05-01,Tablet,327
2016-05-01,Accessories,375
2016-05-01,Laptop,644
2016-05-01,Smartphone,802
2016-05-01,Tablet,668
2016-05-01,Accessories,1832
2016-05-01,Laptop,1275
2016-05-01,Smartphone,960
2016-05-01,Tablet,434
2016-05-01,Accessories,1203
2016-05-01,Laptop,967
2016-05-01,Smartphone,1018
2016-05-01,Tablet,662
2016-05-01,Accessories,815
2016-05-01,Laptop,1028
2016-05-01,Smartphone,1059
2016-05-01,Tablet,808
2016-05-01,Accessories,975
2016-05-01,Laptop,169
2016-05-01,Smartphone,187
2016-05-01,Tablet,57
2016-05-01,Accessories,1637
2016-05-01,Laptop,1336
2016-05-01,Smartphone,946
2016-05-01,Tablet,970
2016-05-01,Accessories,1228
2016-05-01,Laptop,1208
2016-05-01,Smartphone,1078
2016-05-01,Tablet,1797
2016-05-01,Accessories,1079
2016-05-01,Laptop,1813
2016-05-01,Smartphone,456
2016-05-01,Tablet,1885
2016-05-01,Accessories,1183
2016-05-01,Laptop,1450
2016-05-01,Smartphone,1022
2016-05-01,Tablet,605
2016-05-01,Accessories,1049
2016-05-01,Laptop,882
2016-05-01,Smartphone,1224
2016-05-01,Tablet,1022
2016-05-01,Accessories,447
2016-05-01,Laptop,480
2016-05-01,Smartphone,464
2016-05-01,Accessories,364
2016-05-01,Laptop,380
2016-05-01,Smartphone,202
2016-05-01,Tablet,217
2016-05-01,Accessories,712
2016-05-01,Laptop,1088
2016-05-01,Smartphone,1520
2016-05-01,Tablet,1425
2016-05-01,Accessories,1624
2016-05-01,Laptop,1360
2016-05-01,Smartphone,761
2016-05-01,Tablet,1025
2016-05-01,Accessories,1442
2016-05-01,Laptop,1038
2016-05-01,Smartphone,701
2016-05-01,Tablet,577
2016-05-01,Laptop,759
2016-05-01,Smartphone,540
2016-05-01,Tablet,78
2016-05-01,Accessories,371
2016-05-01,Laptop,90
2016-05-01,Smartphone,150
2016-05-01,Tablet,409
2016-06-01,Accessories,884
2016-06-01,Laptop,1724
2016-06-01,Smartphone,451
2016-06-01,Tablet,2022
2016-06-01,Accessories,825
2016-06-01,Laptop,546
2016-06-01,Smartphone,715
2016-06-01,Tablet,913
2016-06-01,Accessories,1444
2016-06-01,Laptop,1165
2016-06-01,Smartphone,1352
2016-06-01,Tablet,1235
2016-06-01,Accessories,661
2016-06-01,Laptop,823
2016-06-01,Smartphone,1508
2016-06-01,Tablet,391
2016-06-01,Accessories,722
2016-06-01,Laptop,212
2016-06-01,Smartphone,207
2016-06-01,Tablet,447
2016-06-01,Accessories,1280
2016-06-01,Laptop,2165
2016-06-01,Smartphone,967
2016-06-01,Tablet,828
2016-06-01,Accessories,1019
2016-06-01,Laptop,1172
2016-06-01,Smartphone,1325
2016-06-01,Tablet,1021
2016-06-01,Accessories,655
2016-06-01,Laptop,804
2016-06-01,Smartphone,554
2016-06-01,Tablet,532
2016-06-01,Accessories,327
2016-06-01,Laptop,510
2016-06-01,Smartphone,243
2016-06-01,Tablet,934
2016-06-01,Accessories,183
2016-06-01,Laptop,805
2016-06-01,Smartphone,497
2016-06-01,Tablet,501
2016-06-01,Accessories,1265
2016-06-01,Laptop,1531
2016-06-01,Smartphone,1257
2016-06-01,Tablet,1298
2016-06-01,Accessories,343
2016-06-01,Laptop,590
2016-06-01,Smartphone,337
2016-06-01,Tablet,1081
2016-06-01,Accessories,808
2016-06-01,Laptop,955
2016-06-01,Smartphone,412
2016-06-01,Tablet,1059
2016-06-01,Accessories,672
2016-06-01,Laptop,841
2016-06-01,Smartphone,472
2016-06-01,Tablet,556
2016-06-01,Accessories,1126
2016-06-01,Laptop,1747
2016-06-01,Smartphone,1468
2016-06-01,Tablet,1315
2016-06-01,Accessories,1347
2016-06-01,Laptop,1492
2016-06-01,Smartphone,1545
2016-06-01,Tablet,825
2016-06-01,Accessories,986
2016-06-01,Laptop,777
2016-06-01,Smartphone,232
2016-06-01,Tablet,1195
2016-06-01,Accessories,643
2016-06-01,Laptop,998
2016-06-01,Smartphone,300
2016-06-01,Tablet,1705
2016-06-01,Accessories,991
2016-06-01,Laptop,841
2016-06-01,Smartphone,540
2016-06-01,Tablet,733
2016-06-01,Accessories,644
2016-06-01,Laptop,1279
2016-06-01,Smartphone,1032
2016-06-01,Tablet,1249
2016-06-01,Accessories,343
2016-06-01,Laptop,138
2016-06-01,Smartphone,608
2016-06-01,Tablet,906
2016-06-01,Accessories,497
2016-06-01,Laptop,1073
2016-06-01,Smartphone,1026
2016-06-01,Tablet,1362
2016-06-01,Accessories,1755
2016-06-01,Laptop,658
2016-06-01,Smartphone,954
2016-06-01,Tablet,1083
2016-06-01,Accessories,1405
2016-06-01,Laptop,1041
2016-06-01,Smartphone,970
2016-06-01,Tablet,1194
2016-06-01,Accessories,1144
2016-06-01,Laptop,1199
2016-06-01,Smartphone,1762
2016-06-01,Tablet,1212
2016-06-01,Accessories,472
2016-06-01,Laptop,1445
2016-06-01,Smartphone,772
2016-06-01,Tablet,537
2016-06-01,Accessories,495
2016-06-01,Laptop,1145
2016-06-01,Smartphone,815
2016-06-01,Tablet,568
2016-06-01,Accessories,748
2016-06-01,Laptop,575
2016-06-01,Smartphone,1536
2016-06-01,Tablet,855
2016-06-01,Accessories,495
2016-06-01,Laptop,817
2016-06-01,Smartphone,354
2016-06-01,Tablet,164
2016-06-01,Accessories,206
2016-06-01,Laptop,621
2016-06-01,Smartphone,251
2016-06-01,Tablet,516
2016-07-01,Accessories,807
2016-07-01,Laptop,544
2016-07-01,Smartphone,383
2016-07-01,Tablet,503
2016-07-01,Accessories,1283
2016-07-01,Laptop,889
2016-07-01,Smartphone,776
2016-07-01,Tablet,1374
2016-07-01,Accessories,333
2016-07-01,Laptop,1337
2016-07-01,Smartphone,1391
2016-07-01,Tablet,1491
2016-07-01,Accessories,1601
2016-07-01,Laptop,626
2016-07-01,Smartphone,778
2016-07-01,Tablet,1610
2016-07-01,Accessories,1410
2016-07-01,Laptop,1845
2016-07-01,Smartphone,1841
2016-07-01,Tablet,915
2016-07-01,Accessories,958
2016-07-01,Laptop,1291
2016-07-01,Smartphone,1309
2016-07-01,Tablet,1437
2016-07-01,Accessories,493
2016-07-01,Laptop,729
2016-07-01,Smartphone,197
2016-07-01,Tablet,122
2016-07-01,Accessories,1707
2016-07-01,Laptop,1842
2016-07-01,Smartphone,1104
2016-07-01,Tablet,1776
2016-07-01,Accessories,245
2016-07-01,Laptop,286
2016-07-01,Smartphone,697
2016-07-01,Tablet,297
2016-07-01,Accessories,974
2016-07-01,Laptop,505
2016-07-01,Smartphone,474
2016-07-01,Tablet,424
2016-07-01,Accessories,595
2016-07-01,Laptop,802
2016-07-01,Smartphone,215
2016-07-01,Tablet,230
2016-07-01,Accessories,1855
2016-07-01,Laptop,651
2016-07-01,Smartphone,2100
2016-07-01,Tablet,1064
2016-07-01,Accessories,758
2016-07-01,Laptop,1715
2016-07-01,Smartphone,1625
2016-07-01,Tablet,851
2016-07-01,Accessories,1626
2016-07-01,Laptop,1094
2016-07-01,Smartphone,835
2016-07-01,Tablet,693
2016-07-01,Accessories,1222
2016-07-01,Laptop,1106
2016-07-01,Smartphone,1733
2016-07-01,Tablet,1915
2016-07-01,Accessories,360
2016-07-01,Laptop,662
